fight_id,event_id,fighter1_id,fighter2_id,fighter1_name,fighter2_name,winner_id,weight_class,method,fighter1_KD,fighter2_KD,fighter1_SigStrikes_Landed,fighter1_SigStrikes_Att,fighter2_SigStrikes_Landed,fighter2_SigStrikes_Att,fighter1_TotalStrikes_Landed,fighter1_TotalStrikes_Att,fighter2_TotalStrikes_Landed,fighter2_TotalStrikes_Att,fighter1_Takedowns_Landed,fighter1_Takedowns_Att,fighter2_Takedowns_Landed,fighter2_Takedowns_Att,fighter1_Submission_Att,fighter2_Submission_Att,fighter1_Reversals,fighter2_Reversals,fighter1_Control_time,fighter2_Control_time,fighter1_Head_strikes,fighter2_Head_strikes,fighter1_Body_strikes,fighter2_Body_strikes,fighter1_Leg_strikes,fighter2_Leg_strikes,fighter1_Distance_strikes,fighter2_Distance_strikes,fighter1_Clinch_strikes,fighter2_Clinch_strikes,fighter1_Ground_strikes,fighter2_Ground_strikes
8b8f9485214f9e48,865aa315ea62c511,029eaff01e6bb8f0,d1941565abf50b16,Dustin Poirier,Jim Miller,029eaff01e6bb8f0,Lightweight Bout,Decision - Majority,0,0,30,70,22,54,34,74,24,57,0,0,1,2,0,0,1,0,0:31,0:34,19,10,4,9,7,3,23,18,6,4,1,0
e15b393a27c07043,cfbccfed4e4796fe,3bad7ef643840f67,d1941565abf50b16,Joe Lauzon,Jim Miller,d1941565abf50b16,Lightweight Bout,Decision - Split,0,0,14,41,29,60,26,55,33,66,1,2,0,1,0,0,0,0,1:33,0:03,10,17,4,10,0,2,7,23,3,5,4,1
3f3b8dcd16dd7383,db1f2ed63b54b9a7,82e7929bf6c2b689,d1941565abf50b16,Diego Sanchez,Jim Miller,82e7929bf6c2b689,Lightweight Bout,Decision - Unanimous,0,0,10,27,12,27,31,48,15,30,1,2,0,0,0,0,0,0,2:28,0:00,7,8,3,3,0,1,3,11,2,0,5,1
2bcb878e9d02b8f7,bc7cf284c1c2f16e,d1941565abf50b16,08af939f41b5a57b,Jim Miller,Beneil Dariush,08af939f41b5a57b,Lightweight Bout,Decision - Unanimous,0,0,8,19,17,39,10,21,26,48,0,0,0,1,2,0,0,0,0:12,2:52,3,10,1,4,4,3,6,8,2,6,0,3
484cf23d5110ca04,4f2fcbefb668689d,d1941565abf50b16,813550bc53b15fb0,Jim Miller,Yancy Medeiros,d1941565abf50b16,Lightweight Bout,Submission,0,0,5,19,9,27,6,20,9,27,0,1,0,0,1,0,0,0,0:28,0:24,2,7,1,2,2,0,4,8,1,1,0,0
5d7a720a2e2f4749,c6e6926a81adcd00,d1941565abf50b16,3bad7ef643840f67,Jim Miller,Joe Lauzon,d1941565abf50b16,Lightweight Bout,Decision - Unanimous,0,0,46,103,16,60,46,103,16,60,0,0,0,1,1,0,0,0,0:20,0:06,32,14,11,2,3,0,26,12,20,4,0,0
db51d17ea03da745,5898357a45a73674,8355922d564b152c,d1941565abf50b16,Nate Diaz,Jim Miller,8355922d564b152c,Lightweight Bout,Submission,0,0,23,50,16,44,49,81,17,45,0,0,1,4,0,0,1,0,0:56,1:15,13,6,8,5,2,5,15,7,7,9,1,0
2a28ce0035468735,1411c630ba711b64,d1941565abf50b16,ece280745f8727b8,Jim Miller,Kamal Shalorus,d1941565abf50b16,Lightweight Bout,KO/TKO,0,0,20,66,18,61,35,81,26,69,0,0,1,1,0,0,0,0,0:00,0:59,12,9,6,4,2,5,18,17,2,0,0,1
77785292d4df807c,132f860d02953f4c,d1941565abf50b16,07225ba28ae309b6,Jim Miller,Charles Oliveira,d1941565abf50b16,Lightweight Bout,Submission,0,0,1,6,5,8,6,11,8,12,1,1,0,1,2,0,0,0,1:32,0:00,1,2,0,2,0,1,0,3,0,0,1,2
108140213049e629,acff437707625fc7,d1941565abf50b16,75e5fec9f72910ef,Jim Miller,Gleison Tibau,d1941565abf50b16,Lightweight Bout,Decision - Unanimous,0,0,14,45,6,35,19,50,10,39,0,1,2,2,1,0,0,0,0:17,1:25,6,6,4,0,4,0,13,6,1,0,0,0
3b8e793ed8151a51,c80095f6092271a7,d1941565abf50b16,cf9d24e4bd0cf2ce,Jim Miller,Mark Bocek,d1941565abf50b16,Lightweight Bout,Decision - Unanimous,0,0,9,26,7,13,19,36,14,20,0,0,1,2,2,0,1,0,1:06,3:05,4,2,4,5,1,0,3,3,3,4,3,0
42a7d576dc207e63,896c322f56b8be5a,d1941565abf50b16,6085ceb59087514b,Jim Miller,Steve Lopez,d1941565abf50b16,Lightweight Bout,KO/TKO,1,0,29,77,5,38,39,87,14,48,0,1,0,0,1,0,0,0,2:18,0:00,23,3,0,2,6,0,17,5,1,0,11,0
d9c3d7b09d8df3e4,0ee783aa00e468f0,d1941565abf50b16,86f582852a5b240a,Jim Miller,Mac Danzig,d1941565abf50b16,Lightweight Bout,Decision - Unanimous,0,0,13,26,6,12,34,50,41,47,2,2,0,0,0,0,0,0,4:17,0:00,7,5,2,1,4,0,2,1,3,1,8,4
789a8911fcd6de13,29b5791e51e7e832,7d96bc577e5178b2,d1941565abf50b16,Gray Maynard,Jim Miller,7d96bc577e5178b2,Lightweight Bout,Decision - Unanimous,0,0,12,26,8,33,24,38,8,33,0,0,0,4,0,0,0,0,0:03,1:24,6,1,5,4,1,3,8,3,4,5,0,0
d90567f7d4372160,30cd319d39ee689b,d1941565abf50b16,eb29176b03dfa888,Jim Miller,Matt Wiman,d1941565abf50b16,Lightweight Bout,Decision - Unanimous,0,0,22,60,9,24,39,78,11,26,0,0,1,2,1,0,1,1,2:18,0:46,17,5,5,2,0,2,9,8,5,1,8,0
9b8c29f50d452025,312f47c3d2f83ffa,d1941565abf50b16,80c0bed43da0e27b,Jim Miller,David Baron,d1941565abf50b16,Lightweight Bout,Submission,0,0,6,10,1,1,18,27,14,14,1,1,0,1,3,0,0,0,4:46,0:00,4,0,1,1,1,0,1,1,0,0,5,0
fac335e6aeff29f5,30a09e43f15f1d75,282fa667ff9c51ed,b8aef0faf4ce9b31,Cole Miller,Sam Sicilia,282fa667ff9c51ed,Featherweight Bout,Submission,0,0,24,62,8,45,24,62,8,45,0,0,0,0,0,0,0,0,0:00,0:00,16,4,2,1,6,3,24,8,0,0,0,0
0051d7fbb7893d27,60884f31ead1609c,b6c4451cb13c9303,282fa667ff9c51ed,Andy Ogle,Cole Miller,282fa667ff9c51ed,Featherweight Bout,Decision - Unanimous,0,0,2,8,12,18,44,51,18,24,1,2,0,0,0,0,0,1,1:11,2:57,0,9,2,3,0,0,2,7,0,3,0,2
4f850f7e35d85bb8,ce47f49e5c386a9c,282fa667ff9c51ed,4304992c2acc187b,Cole Miller,Bart Palaszewski,282fa667ff9c51ed,Featherweight Bout,Submission,0,0,5,43,18,62,6,44,18,62,1,1,0,0,1,0,0,0,0:45,0:00,1,7,1,2,3,9,5,17,0,0,0,1
d2ea9181abacc2ee,f62850b3c7480db9,282fa667ff9c51ed,80dbeb1dd5b53e64,Cole Miller,Nam Phan,80dbeb1dd5b53e64,Featherweight Bout,Decision - Split,0,0,38,120,40,107,38,120,40,107,0,0,0,0,0,0,0,0,0:00,0:00,29,30,8,7,1,3,38,40,0,0,0,0
54b7b3378e394070,b5ea750025697880,282fa667ff9c51ed,d188a3b817860ec6,Cole Miller,Steven Siler,d188a3b817860ec6,Featherweight Bout,Decision - Unanimous,0,0,22,37,22,72,22,37,28,78,0,1,1,3,0,1,0,0,0:16,0:35,11,13,5,5,6,4,20,17,2,5,0,0
475c55534f9e08ee,4c8d6fde2dde07c4,282fa667ff9c51ed,d25b93992f285953,Cole Miller,TJ O'Brien,282fa667ff9c51ed,Lightweight Bout,Submission,0,0,16,49,23,45,16,49,23,45,0,0,0,0,0,0,0,0,0:00,0:00,12,7,1,4,3,12,16,23,0,0,0,0
dc58af0c02a42743,282fa667ff9c51ed,282fa667ff9c51ed,eb29176b03dfa888,Cole Miller,Matt Wiman,eb29176b03dfa888,Lightweight Bout,Decision - Unanimous,0,0,13,31,26,61,21,41,33,73,0,0,0,0,0,0,0,0,0:02,2:35,7,18,6,0,0,8,2,12,10,5,1,9
2aeba1cc4004d0bc,acff437707625fc7,282fa667ff9c51ed,4f732e58ed907eff,Cole Miller,Ross Pearson,282fa667ff9c51ed,Lightweight Bout,Submission,0,0,13,51,16,48,13,51,20,52,1,3,0,0,0,0,0,0,0:32,0:11,8,4,3,1,2,11,13,15,0,1,0,0
47245dd345d9ef7e,a6d8bfe9e0c8153b,282fa667ff9c51ed,4c8d6fde2dde07c4,Cole Miller,Dan Lauzon,282fa667ff9c51ed,Lightweight Bout,Submission,0,1,15,34,10,24,18,37,13,27,0,0,1,1,1,0,0,0,0:06,0:46,12,8,2,2,1,0,5,6,10,4,0,0
33e576af1d064e4e,04d5718ed2661e8c,282fa667ff9c51ed,d74cba8566291bfa,Cole Miller,Junie Browning,282fa667ff9c51ed,Lightweight Bout,Submission,0,0,3,16,1,3,5,18,1,3,0,0,0,1,1,0,0,0,0:00,1:05,1,0,2,1,0,0,2,1,1,0,0,0
66f0238fac31130f,bf12aca029bfcc47,282fa667ff9c51ed,04d5718ed2661e8c,Cole Miller,Jorge Gurgel,282fa667ff9c51ed,Lightweight Bout,Submission,0,0,14,56,21,50,17,59,27,56,0,0,0,0,0,0,0,0,0:07,0:58,6,9,5,0,3,12,9,17,5,4,0,0
c4b0ef8f42eecbcc,33e33d51f289d2a1,18968f97ad34f15c,282fa667ff9c51ed,Jeremy Stephens,Cole Miller,18968f97ad34f15c,Lightweight Bout,KO/TKO,0,0,7,18,5,27,22,34,12,35,0,0,0,1,0,2,1,2,1:01,2:40,4,4,3,0,0,1,1,0,0,2,6,3
41c979b223b3fb56,e7ec11096eac0282,282fa667ff9c51ed,476414d2f18cd059,Cole Miller,Andy Wang,282fa667ff9c51ed,Lightweight Bout,KO/TKO,1,0,12,32,4,11,14,34,4,11,0,0,0,1,0,0,0,0,0:15,0:00,11,3,1,1,0,0,3,1,1,3,8,0
3945c9fff281e5bd,8eb239a52fc4ec14,6623cb1c27025634,39019970ac8543e9,Brandon Lewis,Mo Miller,39019970ac8543e9,Bantamweight Bout,Decision - Unanimous,0,0,4,14,8,25,4,14,35,54,0,0,1,1,0,0,0,0,0:00,2:21,0,7,0,1,4,0,4,6,0,0,0,2
469f887278324e63,de20ffb3fc2e7629,aa0c573da7119292,38c5817ade8a8014,Juliana Miller,Ivana Petrovic,aa0c573da7119292,Women's Flyweight Bout,Decision - Unanimous,0,0,4,12,7,12,11,20,32,39,0,2,1,3,0,0,0,0,2:04,1:48,4,0,0,2,0,5,3,7,1,0,0,0
e3573545220ca4ea,d2fa318f34d0aadc,aa0c573da7119292,5078e1dacf9d25f4,Juliana Miller,Luana Santos,5078e1dacf9d25f4,Women's Flyweight Bout,KO/TKO,0,0,24,75,63,105,25,77,64,106,0,2,0,0,0,0,0,0,0:29,0:26,15,44,9,16,0,3,18,53,6,10,0,0
53d6d5ad08ac0694,e4bb7e483c4ad318,aa0c573da7119292,4798e823ada58fe9,Juliana Miller,Veronica Hardy,4798e823ada58fe9,Women's Flyweight Bout,Decision - Unanimous,0,0,19,45,26,35,25,51,32,41,0,1,0,0,0,0,0,0,0:46,0:42,12,19,7,1,0,6,14,18,5,5,0,3
2b11aa4b90b1dd41,8f6a18831a120817,4333a8e70a672eb7,aa0c573da7119292,Brogan Walker,Juliana Miller,aa0c573da7119292,Women's Flyweight Bout,KO/TKO,0,0,3,4,8,13,17,21,28,38,0,0,1,1,0,0,0,0,0:07,4:29,2,8,0,0,1,0,3,3,0,0,0,5
05a50444b67fe7f2,47b9e0e7703a4868,0859524157a19045,cb4bf812d9cb78b4,Ty Miller,Jimmy Drago,0859524157a19045,Welterweight Bout,Decision - Unanimous,0,0,21,70,10,54,22,71,11,55,0,0,0,0,0,0,0,0,0:00,0:27,19,4,2,0,0,6,18,10,3,0,0,0
05f1e8ff81dbe05b,7a703c565ccaa18f,72ffecf712673af1,18b602842a24f7c5,Adam Milstead,Mike Rodriguez,18b602842a24f7c5,Light Heavyweight Bout,KO/TKO,0,2,10,21,35,42,22,34,44,53,0,0,0,0,0,0,0,0,0:00,1:51,5,25,2,8,3,2,9,16,0,5,1,14
84f236d6c57d7cfb,7929be8290289a47,99bcdf5eac39898f,72ffecf712673af1,Jordan Johnson,Adam Milstead,99bcdf5eac39898f,Light Heavyweight Bout,Decision - Split,0,0,22,37,20,53,56,74,22,55,0,2,0,0,0,0,0,0,1:50,0:00,15,15,3,2,4,3,22,17,0,3,0,0
969970fbe24945d0,990060b2a68a7b82,e51ee8ded927fc51,72ffecf712673af1,Chris de la Rocha,Adam Milstead,72ffecf712673af1,Heavyweight Bout,KO/TKO,0,0,24,62,32,60,27,65,35,63,0,5,0,0,0,0,0,0,1:58,0:13,16,27,6,4,2,1,19,25,5,5,0,2
d18b33bdd37f4683,45a2ba3ef82b9700,f5990c11974d8e9c,4b1d46a1b5c0fd11,Mike Pyle,Alberto Mina,4b1d46a1b5c0fd11,Welterweight Bout,KO/TKO,0,0,1,5,9,32,4,8,19,45,0,0,2,2,1,0,0,0,0:00,2:35,0,7,0,1,1,1,1,6,0,0,0,3
caef4f8801f39345,4d636c3aa1105950,b0550072e5f0afa7,4b1d46a1b5c0fd11,Yoshihiro Akiyama,Alberto Mina,4b1d46a1b5c0fd11,Welterweight Bout,Decision - Split,0,0,18,37,17,46,18,37,17,46,0,0,1,2,0,0,0,0,0:02,0:08,6,5,0,2,12,10,18,17,0,0,0,0
949619e1b1de9e5f,af1e5c64b8663aa0,40d8b74488743800,4aa58269d0664b5b,Carlton Minus,Matthew Semelsberger,4aa58269d0664b5b,Welterweight Bout,Decision - Unanimous,0,0,15,44,43,81,15,44,43,81,0,0,0,0,0,0,0,0,0:00,0:08,14,27,0,10,1,6,15,41,0,2,0,0
3d1f83264d87c529,99bf06f20491cb54,4bcb6eb12b4ad4aa,7acbb0972e75281a,Vitor Miranda,Marvin Vettori,7acbb0972e75281a,Middleweight Bout,Decision - Unanimous,0,0,8,46,25,58,9,47,27,63,0,0,1,1,0,0,0,0,0:00,0:58,2,17,2,2,4,6,8,24,0,1,0,0
313801a4262f1ea5,990060b2a68a7b82,6c2030e0a143a94b,4bcb6eb12b4ad4aa,Chris Camozzi,Vitor Miranda,6c2030e0a143a94b,Middleweight Bout,Decision - Unanimous,0,0,15,30,7,21,24,52,23,39,0,0,1,1,0,0,0,0,0:00,0:14,9,3,0,0,6,4,12,5,3,0,0,2
5d481ff494bf40da,ece280745f8727b8,4cd8b03aee1d0138,b909a9a9688b5284,Shane Young,Gabriel Miranda,b909a9a9688b5284,Featherweight Bout,Submission,0,0,1,4,2,6,1,4,2,6,0,0,1,2,0,1,0,0,0:00,0:32,0,0,1,1,0,1,1,2,0,0,0,0
3e2f00991f511607,00a905a4a4a2b071,c2299ec916bc7c56,b909a9a9688b5284,Benoit Saint Denis,Gabriel Miranda,c2299ec916bc7c56,Lightweight Bout,KO/TKO,2,0,35,56,18,34,74,99,31,50,1,1,1,3,0,0,0,0,3:14,0:20,29,11,5,7,1,0,20,15,2,3,13,0
3e610c7a2ab31acd,43612456979e5d5e,7cdd3e5d3aa9cb39,8f3df4c579cfbb69,Yan Cabral,David Mitchell,7cdd3e5d3aa9cb39,Welterweight Bout,Decision - Unanimous,0,0,4,9,1,12,16,21,9,20,1,3,0,1,0,0,0,0,3:40,0:29,4,1,0,0,0,0,1,1,0,0,3,0
a7cc5dc1a5c1e643,e0b74df14f52cd15,236a37d96d476164,8f3df4c579cfbb69,Mike Pierce,David Mitchell,236a37d96d476164,Welterweight Bout,KO/TKO,0,0,8,16,10,26,10,18,55,71,0,3,0,0,0,0,0,0,3:09,0:15,3,0,3,10,2,0,2,0,6,10,0,0
83f6a6fc79036749,738acab0c6934dd8,fea8acf9bfcf09ec,8f3df4c579cfbb69,Simeon Thoresen,David Mitchell,8f3df4c579cfbb69,Welterweight Bout,Decision - Unanimous,0,0,34,79,30,91,35,80,46,112,0,0,0,0,0,0,0,0,0:04,0:04,28,28,2,2,4,0,27,26,7,4,0,0
8938fad6ec08499d,18968f97ad34f15c,30a09e43f15f1d75,8f3df4c579cfbb69,Paulo Thiago,David Mitchell,30a09e43f15f1d75,Welterweight Bout,Decision - Unanimous,0,0,9,17,4,26,10,19,17,39,2,2,0,0,0,0,0,0,2:12,0:00,5,3,2,1,2,0,7,4,0,0,2,0
a4bc92bfe82d0547,acff437707625fc7,8f2939f5fd9cca1e,8f3df4c579cfbb69,TJ Waldburger,David Mitchell,8f2939f5fd9cca1e,Welterweight Bout,Decision - Unanimous,0,0,14,22,4,7,19,27,6,9,2,2,1,2,3,4,2,0,3:18,0:35,12,2,0,1,2,1,1,1,2,3,11,0
e72c691b7c68b03a,28d8638ea0a71908,d9c6f19f958643e9,0fd5f4b838e890cc,Bryce Mitchell,Said Nurmagomedov,d9c6f19f958643e9,Bantamweight Bout,Decision - Unanimous,0,1,10,14,17,25,21,28,42,56,0,2,0,0,0,0,0,0,1:37,1:46,2,11,5,4,3,2,5,11,5,1,0,5
8c540eb4afe8c43e,22f4b6cb6b1bd7fd,d9c6f19f958643e9,52ef95b5860fb28c,Bryce Mitchell,Jean Silva,52ef95b5860fb28c,Featherweight Bout,Submission,0,0,22,34,9,29,23,35,10,30,1,3,0,0,0,2,0,0,0:53,0:06,5,2,3,6,14,1,22,8,0,1,0,0
0292b9c31c0089ac,ad23903ef3af7406,d9c6f19f958643e9,242d36d241b43c12,Bryce Mitchell,Kron Gracie,d9c6f19f958643e9,Featherweight Bout,KO/TKO,0,0,6,8,2,7,64,74,41,47,1,1,0,0,0,0,0,0,4:23,0:00,1,1,3,1,2,0,3,1,2,1,1,0
4a17876e99f6baf3,f65a0eb902f9476b,d9c6f19f958643e9,54f64b5e283b0ce7,Bryce Mitchell,Ilia Topuria,54f64b5e283b0ce7,Featherweight Bout,Submission,0,0,21,52,17,38,31,64,27,50,1,5,0,0,0,0,0,0,1:29,0:00,13,12,6,4,2,1,20,16,0,1,1,0
08244974cf39ae38,898337ef520fe4d3,d9c6f19f958643e9,40093d1d2d78394e,Bryce Mitchell,Charles Rosa,d9c6f19f958643e9,Featherweight Bout,Decision - Unanimous,0,0,11,13,1,1,12,14,2,2,1,1,0,0,3,0,0,0,3:22,0:00,8,1,3,0,0,0,0,0,0,0,11,1
fa3f04be9344804b,b09890ba7ce1d1e2,d9c6f19f958643e9,5b8ba8f5512893b1,Bryce Mitchell,Matt Sayles,d9c6f19f958643e9,Featherweight Bout,Submission,0,0,6,7,2,4,24,28,6,9,1,1,0,0,1,0,0,0,3:59,0:00,5,2,1,0,0,0,1,0,0,0,5,2
721b23d896a44e2e,487c170da059857d,d9c6f19f958643e9,d76ad9a08c4408ff,Bryce Mitchell,Bobby Moffett,d9c6f19f958643e9,Featherweight Bout,Decision - Unanimous,0,0,7,17,2,17,8,18,3,18,0,2,1,2,1,0,0,0,0:58,1:25,3,2,2,0,2,0,6,2,1,0,0,0
ca3963b76a38c408,8215e4fe24e8e81b,f5f6419c5f00abad,d9c6f19f958643e9,Tyler Diamond,Bryce Mitchell,d9c6f19f958643e9,Featherweight Bout,Decision - Majority,0,0,11,42,15,30,14,45,16,33,1,1,2,5,0,0,1,0,1:01,1:23,6,6,2,9,3,0,10,9,1,6,0,0
b09ecdc8ef0f0d20,8944a0f9b2f0ce6d,2cfba6c837c03ed0,6902fcf0610dd303,Patchy Mix,Jakub Wiklacz,6902fcf0610dd303,Bantamweight Bout,Decision - Split,0,0,5,8,13,24,11,14,28,40,2,2,0,0,0,1,0,1,1:48,2:01,2,7,0,5,3,1,5,9,0,0,0,4
df5dac45fc585fb0,18c49685296c60e6,bc711b6dd95c1af6,2cfba6c837c03ed0,Mario Bautista,Patchy Mix,bc711b6dd95c1af6,Bantamweight Bout,Decision - Unanimous,0,0,43,91,36,74,43,91,36,74,0,0,0,0,0,0,0,0,0:00,0:00,18,22,18,5,7,9,43,35,0,1,0,0
b1e048825b5bbe1c,cbb682f5fcc44bfc,4498b382c65a7faa,04835018f90b118c,Roxanne Modafferi,Casey O'Neill,04835018f90b118c,Women's Flyweight Bout,Decision - Split,0,0,44,135,72,130,44,135,72,130,0,0,0,0,0,0,0,0,0:00,0:00,40,55,3,7,1,10,44,72,0,0,0,0
e7bb37681652c2c2,0eec866a077889f0,4498b382c65a7faa,f7467152fd9f18a2,Roxanne Modafferi,Taila Santos,f7467152fd9f18a2,Women's Flyweight Bout,Decision - Unanimous,0,0,6,24,18,30,19,38,35,50,0,1,2,2,0,0,0,0,1:17,2:50,3,10,1,7,2,1,5,9,1,8,0,1
088b47d890b389e9,2eab7a6c8b0ed8cc,4498b382c65a7faa,729d4bd5a6cd0a97,Roxanne Modafferi,Lauren Murphy,729d4bd5a6cd0a97,Women's Flyweight Bout,Decision - Unanimous,0,0,12,54,19,48,18,60,22,51,0,0,0,0,0,0,0,0,1:14,0:00,9,11,1,0,2,8,11,19,1,0,0,0
dd51d1aed9536da6,9e0f28d1f639ad73,4498b382c65a7faa,8e1f36476ef02a6a,Roxanne Modafferi,Jennifer Maia,8e1f36476ef02a6a,Women's Flyweight Bout,Decision - Unanimous,0,0,6,23,13,35,20,40,24,48,0,4,0,0,0,0,0,0,1:47,1:12,5,11,0,2,1,0,6,8,0,5,0,0
a40c70d5a1a1be01,7dcf06c1967801c1,4498b382c65a7faa,d7338bcb141abd2c,Roxanne Modafferi,Antonina Shevchenko,4498b382c65a7faa,Women's Flyweight Bout,Decision - Split,0,0,11,40,26,46,30,63,28,48,2,2,0,0,0,0,0,0,1:59,0:00,8,23,2,1,1,2,9,25,2,1,0,0
2f1f16c86a8cc6e2,30e8b4505f5ccf92,1de9ad94de18eeaf,4498b382c65a7faa,Nicco Montano,Roxanne Modafferi,1de9ad94de18eeaf,UFC Women's Flyweight Title Bout,Decision - Unanimous,0,0,21,63,17,51,33,79,33,72,1,1,1,2,0,0,0,0,1:29,0:51,11,9,2,3,8,5,19,17,0,0,2,0
2a940fac11da404d,9a967e8e43dcef63,4498b382c65a7faa,fc169c387b4b465d,Roxanne Modafferi,Raquel Pennington,fc169c387b4b465d,Women's Bantamweight Bout,Decision - Unanimous,0,0,26,106,29,52,28,108,30,54,0,2,0,0,0,0,0,0,0:40,0:08,13,20,6,5,7,4,24,25,2,4,0,0
5a82757b553c40fc,e4a9dbade7c7e1a7,ab2b4ff41d6ebe0f,75353550928a7921,Alex Perez,Muhammad Mokaev,75353550928a7921,Flyweight Bout,Decision - Unanimous,0,0,12,41,29,60,12,41,32,69,0,0,1,6,0,0,0,0,0:03,1:24,5,24,3,2,4,3,12,14,0,2,0,13
e9256316716499b8,13a0fb8fbdafb54f,c96d9178c9ed9e62,75353550928a7921,Tim Elliott,Muhammad Mokaev,75353550928a7921,Flyweight Bout,Submission,0,0,20,31,10,28,34,46,40,58,1,1,1,3,0,0,0,0,1:40,1:36,10,4,9,3,1,3,14,9,4,1,2,0
11cb7d7d774d5e6a,90e7447d8b7f3f35,92437c6775b3f7d1,e9bc5748e6a76bb6,John Moraga,Ashkan Mokhtarian,92437c6775b3f7d1,Flyweight Bout,Decision - Unanimous,0,0,17,26,0,4,18,28,0,4,0,0,1,2,2,0,0,0,1:43,1:49,10,0,5,0,2,0,6,0,4,0,7,0
7e20b0536fbbd560,57591bbf1623574e,008ea710276c9606,55fa6ce3e522c8bb,Jeff Molina,Zhalgas Zhumagulov,008ea710276c9606,Flyweight Bout,Decision - Split,0,0,14,35,14,32,30,53,22,40,0,0,0,4,0,0,0,0,0:04,2:16,11,4,1,5,2,5,11,8,3,6,0,0
b5a8323de18f7e95,27541033b97c076d,7d420039bbfe7c1a,008ea710276c9606,Aoriqileng,Jeff Molina,008ea710276c9606,Flyweight Bout,Decision - Unanimous,0,0,17,40,18,35,24,49,35,53,1,2,0,0,0,0,0,0,1:44,0:40,9,11,7,6,1,1,13,11,4,7,0,0
61fe99ff744ac061,7fb4234670271505,f6f2ea21a67be3a7,008ea710276c9606,Jacob Silva,Jeff Molina,008ea710276c9606,Flyweight Bout,Decision - Unanimous,0,0,19,42,21,35,23,48,26,41,2,2,0,2,0,0,0,0,0:42,1:50,10,7,7,9,2,5,10,12,5,9,4,0
2f379b530fefb7ea,3fed746acfd026dd,2a542ee8a8b83559,cbfd1d34356a004c,Tim Sylvia,Jeff Monson,2a542ee8a8b83559,UFC Heavyweight Title Bout,Decision - Unanimous,0,0,6,36,3,13,13,43,3,13,0,0,0,4,0,0,0,0,1:10,0:00,6,3,0,0,0,0,6,3,0,0,0,0
bc7a81a81840e4be,f70144caea5c4c80,cbfd1d34356a004c,4b4753d19489297f,Jeff Monson,Anthony Perosh,cbfd1d34356a004c,Heavyweight Bout,KO/TKO,1,0,18,26,8,17,25,33,10,19,0,2,0,0,0,0,1,0,1:03,0:09,14,3,2,3,2,2,1,4,9,4,8,0
fb972da69450127f,03688dc3c3af3ac1,cbfd1d34356a004c,6aa1cbc1466e9a0b,Jeff Monson,Marcio Cruz,cbfd1d34356a004c,Heavyweight Bout,Decision - Split,0,0,7,44,19,54,36,73,22,57,0,0,0,1,0,0,0,0,1:07,0:34,4,6,3,2,0,11,5,16,2,3,0,0
d49bc8e4e5613614,977081bc01197656,cbfd1d34356a004c,06f0ffa6446c5b6d,Jeff Monson,Branden Lee Hinkle,cbfd1d34356a004c,Heavyweight Bout,Submission,0,0,10,11,5,8,28,31,10,13,1,3,0,0,1,1,1,0,3:02,1:12,3,3,6,2,1,0,0,0,3,2,7,3
0ff019f37961b954,946f341df6472ee0,50cc91ce2982785d,cbfd1d34356a004c,Ricco Rodriguez,Jeff Monson,50cc91ce2982785d,Heavyweight Bout,KO/TKO,0,0,14,17,4,5,29,33,28,29,2,2,1,2,1,0,0,0,2:26,1:55,9,0,5,2,0,2,0,0,7,4,7,0
075dee476361e83e,31652c9267606d54,cbfd1d34356a004c,c7e9d15cfce52f1d,Jeff Monson,Tim Lajcik,cbfd1d34356a004c,Heavyweight Bout,Decision - Unanimous,0,0,14,24,2,3,83,98,23,28,1,1,0,0,0,0,0,0,4:47,0:02,7,2,7,0,0,0,0,0,0,0,14,2
96740aa476055413,a890f9a791ed615d,bffeb123b21c9aad,6ded9184b2284645,Darrell Montague,Willie Gates,6ded9184b2284645,Flyweight Bout,KO/TKO,0,1,4,13,19,33,4,13,21,35,0,1,0,0,0,0,0,0,0:00,0:13,0,15,2,3,2,1,4,9,0,0,0,10
8ea70cfd5d3aa5ee,579fcdfcabd23a7b,98aa60cf58071fd6,bffeb123b21c9aad,Kyoji Horiguchi,Darrell Montague,98aa60cf58071fd6,Flyweight Bout,Decision - Unanimous,0,0,10,26,5,23,10,26,8,26,0,0,1,1,0,0,0,0,0:00,0:38,5,2,3,1,2,2,10,5,0,0,0,0
4df1d3183929d021,d6455cb4bee503ce,94508d80e1f885fc,b1b0729d27936f2f,Augusto Montano,Belal Muhammad,b1b0729d27936f2f,Welterweight Bout,KO/TKO,0,0,30,55,19,48,30,55,19,48,0,0,0,1,0,0,0,0,0:00,0:10,5,13,4,2,21,4,30,19,0,0,0,0
ac2887a0855a3266,a58114c6dd0add64,94508d80e1f885fc,99c7610aa74995d3,Augusto Montano,Cathal Pendred,99c7610aa74995d3,Welterweight Bout,Decision - Unanimous,0,0,8,19,9,21,8,19,13,25,0,0,0,4,0,0,0,0,0:00,0:38,2,0,3,0,3,9,7,9,1,0,0,0
925f745c03ebd638,59851163aaf1aed8,94508d80e1f885fc,bad8be5827ea1bf1,Augusto Montano,Chris Heatherly,94508d80e1f885fc,Welterweight Bout,KO/TKO,0,0,30,52,8,20,32,54,10,22,0,0,1,3,0,0,0,0,1:27,0:48,20,7,8,0,2,1,4,6,22,2,4,0
